link_id,lanes,length,from_node_id,to_node_id,FT,AT,dir_flag,time_period,assignment_period,volume,speed,speed_limit,Date
103,3,0.18755,4,5,1,1,0,0145_0150,1800_0600,30,64,35,
103,3,0.18755,4,5,1,1,0,0150_0155,1800_0600,24,66.7,35,
103,3,0.18755,4,5,1,1,0,0155_0200,1800_0600,33,64.7,35,
103,3,0.18755,4,5,1,1,0,0200_0205,1800_0600,33,62.5,35,
103,3,0.18755,4,5,1,1,0,0205_0210,1800_0600,48,62.4,35,
103,3,0.18755,4,5,1,1,0,0210_0215,1800_0600,57,65.1,35,
103,3,0.18755,4,5,1,1,0,0215_0220,1800_0600,45,67.1,35,
103,3,0.18755,4,5,1,1,0,0220_0225,1800_0600,33,63.1,35,
103,3,0.18755,4,5,1,1,0,0225_0230,1800_0600,36,64.7,35,
103,3,0.18755,4,5,1,1,0,0230_0235,1800_0600,33,62.9,35,
103,3,0.18755,4,5,1,1,0,0235_0240,1800_0600,45,65.3,35,
103,3,0.18755,4,5,1,1,0,0240_0245,1800_0600,21,61.2,35,
103,3,0.18755,4,5,1,1,0,0245_0250,1800_0600,30,63.7,35,
103,3,0.18755,4,5,1,1,0,0250_0255,1800_0600,36,59.9,35,
103,3,0.18755,4,5,1,1,0,0255_0300,1800_0600,42,62,35,
103,3,0.18755,4,5,1,1,0,0300_0305,1800_0600,24,61.5,35,
103,3,0.18755,4,5,1,1,0,0305_0310,1800_0600,15,62,35,
103,3,0.18755,4,5,1,1,0,0310_0315,1800_0600,12,58,35,
103,3,0.18755,4,5,1,1,0,0315_0320,1800_0600,30,68.4,35,
103,3,0.18755,4,5,1,1,0,0320_0325,1800_0600,24,64.7,35,
103,3,0.18755,4,5,1,1,0,0325_0330,1800_0600,30,59,35,
103,3,0.18755,4,5,1,1,0,0330_0335,1800_0600,24,61.3,35,
103,3,0.18755,4,5,1,1,0,0335_0340,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0340_0345,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0345_0350,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0350_0355,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0355_0400,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0400_0405,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0405_0410,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0410_0415,1800_0600,0,66.4,35,
103,3,0.18755,4,5,1,1,0,0415_0420,1800_0600,6,53.6,35,
103,3,0.18755,4,5,1,1,0,0420_0425,1800_0600,69,60.4,35,
103,3,0.18755,4,5,1,1,0,0425_0430,1800_0600,66,60.2,35,
103,3,0.18755,4,5,1,1,0,0430_0435,1800_0600,63,58.3,35,
103,3,0.18755,4,5,1,1,0,0435_0440,1800_0600,63,60.3,35,
103,3,0.18755,4,5,1,1,0,0440_0445,1800_0600,81,57.9,35,
103,3,0.18755,4,5,1,1,0,0445_0450,1800_0600,60,58.7,35,
103,3,0.18755,4,5,1,1,0,0450_0455,1800_0600,42,57.1,35,
103,3,0.18755,4,5,1,1,0,0455_0500,1800_0600,99,58.6,35,
103,3,0.18755,4,5,1,1,0,0500_0505,1800_0600,93,58.4,35,
103,3,0.18755,4,5,1,1,0,0505_0510,1800_0600,102,59.8,35,
103,3,0.18755,4,5,1,1,0,0510_0515,1800_0600,102,55.7,35,
103,3,0.18755,4,5,1,1,0,0515_0520,1800_0600,114,56,35,
103,3,0.18755,4,5,1,1,0,0520_0525,1800_0600,150,56.2,35,
103,3,0.18755,4,5,1,1,0,0525_0530,1800_0600,156,55.7,35,
103,3,0.18755,4,5,1,1,0,0530_0535,1800_0600,207,56.7,35,
103,3,0.18755,4,5,1,1,0,0535_0540,1800_0600,180,56.7,35,
103,3,0.18755,4,5,1,1,0,0540_0545,1800_0600,240,55.7,35,
103,3,0.18755,4,5,1,1,0,0545_0550,1800_0600,201,54.9,35,
103,3,0.18755,4,5,1,1,0,0550_0555,1800_0600,216,54.7,35,
103,3,0.18755,4,5,1,1,0,0555_0600,1800_0600,213,55.3,35,
103,3,0.18755,4,5,1,1,0,0600_0605,0600_0900,282,55,35,
103,3,0.18755,4,5,1,1,0,0605_0610,0600_0900,222,55.9,35,
103,3,0.18755,4,5,1,1,0,0610_0615,0600_0900,270,56,35,
103,3,0.18755,4,5,1,1,0,0615_0620,0600_0900,276,55.6,35,
103,3,0.18755,4,5,1,1,0,0620_0625,0600_0900,300,55.5,35,
103,3,0.18755,4,5,1,1,0,0625_0630,0600_0900,282,56,35,
103,3,0.18755,4,5,1,1,0,0630_0635,0600_0900,336,55.7,35,
103,3,0.18755,4,5,1,1,0,0635_0640,0600_0900,369,55.6,35,
103,3,0.18755,4,5,1,1,0,0640_0645,0600_0900,390,55.5,35,
103,3,0.18755,4,5,1,1,0,0645_0650,0600_0900,438,56.6,35,
103,3,0.18755,4,5,1,1,0,0650_0655,0600_0900,411,56.6,35,
103,3,0.18755,4,5,1,1,0,0655_0700,0600_0900,495,56.4,35,
103,3,0.18755,4,5,1,1,0,0700_0705,0600_0900,357,56.4,35,
103,3,0.18755,4,5,1,1,0,0705_0710,0600_0900,369,57.8,35,
103,3,0.18755,4,5,1,1,0,0710_0715,0600_0900,444,57.2,35,
103,3,0.18755,4,5,1,1,0,0715_0720,0600_0900,594,57,35,
103,3,0.18755,4,5,1,1,0,0720_0725,0600_0900,519,56.3,35,
103,3,0.18755,4,5,1,1,0,0725_0730,0600_0900,585,56.9,35,
103,3,0.18755,4,5,1,1,0,0730_0735,0600_0900,504,56.5,35,
103,3,0.18755,4,5,1,1,0,0735_0740,0600_0900,558,56.6,35,
103,3,0.18755,4,5,1,1,0,0740_0745,0600_0900,651,56.2,35,
103,3,0.18755,4,5,1,1,0,0745_0750,0600_0900,615,56.1,35,
103,3,0.18755,4,5,1,1,0,0750_0755,0600_0900,618,56.3,35,
103,3,0.18755,4,5,1,1,0,0755_0800,0600_0900,609,56.7,35,
103,3,0.18755,4,5,1,1,0,0800_0805,0600_0900,591,55.5,35,
103,3,0.18755,4,5,1,1,0,0805_0810,0600_0900,654,54.2,35,
103,3,0.18755,4,5,1,1,0,0810_0815,0600_0900,621,53.8,35,
103,3,0.18755,4,5,1,1,0,0815_0820,0600_0900,543,54.9,35,
103,3,0.18755,4,5,1,1,0,0820_0825,0600_0900,588,54.8,35,
103,3,0.18755,4,5,1,1,0,0825_0830,0600_0900,597,55,35,
103,3,0.18755,4,5,1,1,0,0830_0835,0600_0900,546,55.1,35,
103,3,0.18755,4,5,1,1,0,0835_0840,0600_0900,288,55.7,35,
103,3,0.18755,4,5,1,1,0,0840_0845,0600_0900,663,55.6,35,
103,3,0.18755,4,5,1,1,0,0845_0850,0600_0900,570,55.2,35,
103,3,0.18755,4,5,1,1,0,0850_0855,0600_0900,609,55,35,
103,3,0.18755,4,5,1,1,0,0855_0900,0600_0900,555,54,35,
103,3,0.18755,4,5,1,1,0,0900_0905,0900_1400,639,53.3,35,
103,3,0.18755,4,5,1,1,0,0905_0910,0900_1400,528,52.6,35,
103,3,0.18755,4,5,1,1,0,0910_0915,0900_1400,552,52.2,35,
103,3,0.18755,4,5,1,1,0,0915_0920,0900_1400,510,52.7,35,
103,3,0.18755,4,5,1,1,0,0920_0925,0900_1400,519,52.6,35,
103,3,0.18755,4,5,1,1,0,0925_0930,0900_1400,585,51.9,35,
103,3,0.18755,4,5,1,1,0,0930_0935,0900_1400,183,51,35,
103,3,0.18755,4,5,1,1,0,0935_0940,0900_1400,549,52.9,35,
103,3,0.18755,4,5,1,1,0,0940_0945,0900_1400,519,52.2,35,
103,3,0.18755,4,5,1,1,0,0945_0950,0900_1400,537,52.7,35,
103,3,0.18755,4,5,1,1,0,0950_0955,0900_1400,522,53.7,35,
103,3,0.18755,4,5,1,1,0,0955_1000,0900_1400,513,52.9,35,
103,3,0.18755,4,5,1,1,0,1000_1005,0900_1400,492,53.8,35,
103,3,0.18755,4,5,1,1,0,1005_1010,0900_1400,516,54.2,35,
103,3,0.18755,4,5,1,1,0,1010_1015,0900_1400,459,52.9,35,
103,3,0.18755,4,5,1,1,0,1015_1020,0900_1400,474,53.6,35,
103,3,0.18755,4,5,1,1,0,1020_1025,0900_1400,465,54.1,35,
103,3,0.18755,4,5,1,1,0,1025_1030,0900_1400,366,54.8,35,
103,3,0.18755,4,5,1,1,0,1030_1035,0900_1400,399,55.1,35,
103,3,0.18755,4,5,1,1,0,1035_1040,0900_1400,606,54.9,35,
103,3,0.18755,4,5,1,1,0,1040_1045,0900_1400,456,54.8,35,
103,3,0.18755,4,5,1,1,0,1045_1050,0900_1400,504,55.3,35,
103,3,0.18755,4,5,1,1,0,1050_1055,0900_1400,528,55.4,35,
103,3,0.18755,4,5,1,1,0,1055_1100,0900_1400,537,54.3,35,
103,3,0.18755,4,5,1,1,0,1100_1105,0900_1400,510,55,35,
103,3,0.18755,4,5,1,1,0,1105_1110,0900_1400,513,56,35,
103,3,0.18755,4,5,1,1,0,1110_1115,0900_1400,522,55.9,35,
103,3,0.18755,4,5,1,1,0,1115_1120,0900_1400,525,56.5,35,
103,3,0.18755,4,5,1,1,0,1120_1125,0900_1400,522,55.9,35,
103,3,0.18755,4,5,1,1,0,1125_1130,0900_1400,534,55.5,35,
103,3,0.18755,4,5,1,1,0,1130_1135,0900_1400,534,55.4,35,
103,3,0.18755,4,5,1,1,0,1135_1140,0900_1400,546,56.4,35,
103,3,0.18755,4,5,1,1,0,1140_1145,0900_1400,525,54.9,35,
103,3,0.18755,4,5,1,1,0,1145_1150,0900_1400,573,55.4,35,
103,3,0.18755,4,5,1,1,0,1150_1155,0900_1400,543,55.5,35,
103,3,0.18755,4,5,1,1,0,1155_1200,0900_1400,495,53.8,35,
103,3,0.18755,4,5,1,1,0,1200_1205,0900_1400,480,54.5,35,
103,3,0.18755,4,5,1,1,0,1205_1210,0900_1400,495,55.8,35,
103,3,0.18755,4,5,1,1,0,1210_1215,0900_1400,567,55.4,35,
103,3,0.18755,4,5,1,1,0,1215_1220,0900_1400,528,55.3,35,
103,3,0.18755,4,5,1,1,0,1220_1225,0900_1400,510,55.8,35,
103,3,0.18755,4,5,1,1,0,1225_1230,0900_1400,537,56.8,35,
103,3,0.18755,4,5,1,1,0,1230_1235,0900_1400,576,56.4,35,
103,3,0.18755,4,5,1,1,0,1235_1240,0900_1400,498,57.5,35,
103,3,0.18755,4,5,1,1,0,1240_1245,0900_1400,633,56.6,35,
103,3,0.18755,4,5,1,1,0,1245_1250,0900_1400,597,55.4,35,
103,3,0.18755,4,5,1,1,0,1250_1255,0900_1400,582,54.7,35,
103,3,0.18755,4,5,1,1,0,1255_1300,0900_1400,558,54.8,35,
103,3,0.18755,4,5,1,1,0,1300_1305,0900_1400,666,55.1,35,
103,3,0.18755,4,5,1,1,0,1305_1310,0900_1400,660,54.1,35,
103,3,0.18755,4,5,1,1,0,1310_1315,0900_1400,585,54.9,35,
103,3,0.18755,4,5,1,1,0,1315_1320,0900_1400,612,55.1,35,
103,3,0.18755,4,5,1,1,0,1320_1325,0900_1400,654,55.4,35,
103,3,0.18755,4,5,1,1,0,1325_1330,0900_1400,579,55.6,35,
103,3,0.18755,4,5,1,1,0,1330_1335,0900_1400,633,55.1,35,
103,3,0.18755,4,5,1,1,0,1335_1340,0900_1400,597,55.8,35,
103,3,0.18755,4,5,1,1,0,1340_1345,0900_1400,567,56.4,35,
103,3,0.18755,4,5,1,1,0,1345_1350,0900_1400,582,56.1,35,
103,3,0.18755,4,5,1,1,0,1350_1355,0900_1400,585,56.6,35,
103,3,0.18755,4,5,1,1,0,1355_1400,0900_1400,561,56.8,35,
103,3,0.18755,4,5,1,1,0,1400_1405,1400_1800,702,56.5,35,
103,3,0.18755,4,5,1,1,0,1405_1410,1400_1800,699,57.1,35,
103,3,0.18755,4,5,1,1,0,1410_1415,1400_1800,684,56,35,
103,3,0.18755,4,5,1,1,0,1415_1420,1400_1800,669,56,35,
103,3,0.18755,4,5,1,1,0,1420_1425,1400_1800,624,57.2,35,
103,3,0.18755,4,5,1,1,0,1425_1430,1400_1800,585,57.4,35,
103,3,0.18755,4,5,1,1,0,1430_1435,1400_1800,663,57.2,35,
103,3,0.18755,4,5,1,1,0,1435_1440,1400_1800,678,56.9,35,
103,3,0.18755,4,5,1,1,0,1440_1445,1400_1800,711,56.7,35,
103,3,0.18755,4,5,1,1,0,1445_1450,1400_1800,687,56.7,35,
103,3,0.18755,4,5,1,1,0,1450_1455,1400_1800,765,56.2,35,
103,3,0.18755,4,5,1,1,0,1455_1500,1400_1800,687,56.3,35,
103,3,0.18755,4,5,1,1,0,1500_1505,1400_1800,696,55.2,35,
103,3,0.18755,4,5,1,1,0,1505_1510,1400_1800,645,54.7,35,
103,3,0.18755,4,5,1,1,0,1510_1515,1400_1800,660,49.3,35,
103,3,0.18755,4,5,1,1,0,1515_1520,1400_1800,603,45.5,35,
103,3,0.18755,4,5,1,1,0,1520_1525,1400_1800,627,44.9,35,
103,3,0.18755,4,5,1,1,0,1525_1530,1400_1800,627,44.7,35,
103,3,0.18755,4,5,1,1,0,1530_1535,1400_1800,678,45.6,35,
103,3,0.18755,4,5,1,1,0,1535_1540,1400_1800,645,45,35,
103,3,0.18755,4,5,1,1,0,1540_1545,1400_1800,699,45.9,35,
103,3,0.18755,4,5,1,1,0,1545_1550,1400_1800,705,43.2,35,
103,3,0.18755,4,5,1,1,0,1550_1555,1400_1800,714,40.1,35,
103,3,0.18755,4,5,1,1,0,1555_1600,1400_1800,309,39.8,35,
103,3,0.18755,4,5,1,1,0,1600_1605,1400_1800,681,41,35,
103,3,0.18755,4,5,1,1,0,1605_1610,1400_1800,672,41.3,35,
103,3,0.18755,4,5,1,1,0,1610_1615,1400_1800,624,40.7,35,
103,3,0.18755,4,5,1,1,0,1615_1620,1400_1800,639,41.3,35,
103,3,0.18755,4,5,1,1,0,1620_1625,1400_1800,636,42.3,35,
103,3,0.18755,4,5,1,1,0,1625_1630,1400_1800,615,41.6,35,
103,3,0.18755,4,5,1,1,0,1630_1635,1400_1800,696,39.5,35,
103,3,0.18755,4,5,1,1,0,1635_1640,1400_1800,723,39.9,35,
103,3,0.18755,4,5,1,1,0,1640_1645,1400_1800,702,40.7,35,
103,3,0.18755,4,5,1,1,0,1645_1650,1400_1800,627,37,35,
103,3,0.18755,4,5,1,1,0,1650_1655,1400_1800,666,38.1,35,
103,3,0.18755,4,5,1,1,0,1655_1700,1400_1800,699,38.1,35,
103,3,0.18755,4,5,1,1,0,1700_1705,1400_1800,615,34.9,35,
103,3,0.18755,4,5,1,1,0,1705_1710,1400_1800,663,33.7,35,
103,3,0.18755,4,5,1,1,0,1710_1715,1400_1800,657,35.7,35,
103,3,0.18755,4,5,1,1,0,1715_1720,1400_1800,747,37,35,
103,3,0.18755,4,5,1,1,0,1720_1725,1400_1800,687,35.6,35,
103,3,0.18755,4,5,1,1,0,1725_1730,1400_1800,705,33.4,35,
103,3,0.18755,4,5,1,1,0,1730_1735,1400_1800,663,30.9,35,
103,3,0.18755,4,5,1,1,0,1735_1740,1400_1800,657,32.1,35,
103,3,0.18755,4,5,1,1,0,1740_1745,1400_1800,651,30.2,35,
103,3,0.18755,4,5,1,1,0,1745_1750,1400_1800,714,32.2,35,
103,3,0.18755,4,5,1,1,0,1750_1755,1400_1800,624,30.6,35,
103,3,0.18755,4,5,1,1,0,1755_1800,1400_1800,621,30.2,35,
103,3,0.18755,4,5,1,1,0,1800_1805,1800_0600,666,30.3,35,
103,3,0.18755,4,5,1,1,0,1805_1810,1800_0600,618,29,35,
103,3,0.18755,4,5,1,1,0,1810_1815,1800_0600,669,29.9,35,
103,3,0.18755,4,5,1,1,0,1815_1820,1800_0600,639,30.6,35,
103,3,0.18755,4,5,1,1,0,1820_1825,1800_0600,627,33.2,35,
103,3,0.18755,4,5,1,1,0,1825_1830,1800_0600,657,35.1,35,
103,3,0.18755,4,5,1,1,0,1830_1835,1800_0600,654,37.2,35,
103,3,0.18755,4,5,1,1,0,1835_1840,1800_0600,591,41.9,35,
103,3,0.18755,4,5,1,1,0,1840_1845,1800_0600,579,45.9,35,
103,3,0.18755,4,5,1,1,0,1845_1850,1800_0600,567,49.3,35,
103,3,0.18755,4,5,1,1,0,1850_1855,1800_0600,603,51.8,35,
103,3,0.18755,4,5,1,1,0,1855_1900,1800_0600,552,52.9,35,
103,3,0.18755,4,5,1,1,0,1900_1905,1800_0600,543,54.9,35,
103,3,0.18755,4,5,1,1,0,1905_1910,1800_0600,507,56.5,35,
103,3,0.18755,4,5,1,1,0,1910_1915,1800_0600,531,57.6,35,
103,3,0.18755,4,5,1,1,0,1915_1920,1800_0600,591,57.9,35,
103,3,0.18755,4,5,1,1,0,1920_1925,1800_0600,567,57.5,35,
103,3,0.18755,4,5,1,1,0,1925_1930,1800_0600,471,58.4,35,
103,3,0.18755,4,5,1,1,0,1930_1935,1800_0600,273,58.6,35,
103,3,0.18755,4,5,1,1,0,1935_1940,1800_0600,513,59.1,35,
103,3,0.18755,4,5,1,1,0,1940_1945,1800_0600,477,60.2,35,
103,3,0.18755,4,5,1,1,0,1945_1950,1800_0600,441,59.5,35,
103,3,0.18755,4,5,1,1,0,1950_1955,1800_0600,477,60.3,35,
103,3,0.18755,4,5,1,1,0,1955_2000,1800_0600,486,60.6,35,
103,3,0.18755,4,5,1,1,0,2000_2005,1800_0600,468,60.6,35,
103,3,0.18755,4,5,1,1,0,2005_2010,1800_0600,396,60.3,35,
103,3,0.18755,4,5,1,1,0,2010_2015,1800_0600,447,60.6,35,
103,3,0.18755,4,5,1,1,0,2015_2020,1800_0600,486,60,35,
103,3,0.18755,4,5,1,1,0,2020_2025,1800_0600,399,60.7,35,
103,3,0.18755,4,5,1,1,0,2025_2030,1800_0600,417,60.8,35,
103,3,0.18755,4,5,1,1,0,2030_2035,1800_0600,387,60.6,35,
103,3,0.18755,4,5,1,1,0,2035_2040,1800_0600,369,60.9,35,
103,3,0.18755,4,5,1,1,0,2040_2045,1800_0600,360,60.7,35,
103,3,0.18755,4,5,1,1,0,2045_2050,1800_0600,378,60.8,35,
103,3,0.18755,4,5,1,1,0,2050_2055,1800_0600,363,60,35,
103,3,0.18755,4,5,1,1,0,2055_2100,1800_0600,384,60.2,35,
103,3,0.18755,4,5,1,1,0,2100_2105,1800_0600,354,60.9,35,
103,3,0.18755,4,5,1,1,0,2105_2110,1800_0600,366,62.1,35,
103,3,0.18755,4,5,1,1,0,2110_2115,1800_0600,351,61.5,35,
103,3,0.18755,4,5,1,1,0,2115_2120,1800_0600,423,61.6,35,
103,3,0.18755,4,5,1,1,0,2120_2125,1800_0600,372,61,35,
103,3,0.18755,4,5,1,1,0,2125_2130,1800_0600,315,61.1,35,
103,3,0.18755,4,5,1,1,0,2130_2135,1800_0600,345,61.7,35,
103,3,0.18755,4,5,1,1,0,2135_2140,1800_0600,336,61.6,35,
103,3,0.18755,4,5,1,1,0,2140_2145,1800_0600,330,61.1,35,
103,3,0.18755,4,5,1,1,0,2145_2150,1800_0600,312,61.1,35,
103,3,0.18755,4,5,1,1,0,2150_2155,1800_0600,330,61.3,35,
103,3,0.18755,4,5,1,1,0,2155_2200,1800_0600,294,62.3,35,
103,3,0.18755,4,5,1,1,0,2200_2205,1800_0600,258,61.7,35,
103,3,0.18755,4,5,1,1,0,2205_2210,1800_0600,300,62.3,35,
103,3,0.18755,4,5,1,1,0,2210_2215,1800_0600,306,61.8,35,
103,3,0.18755,4,5,1,1,0,2215_2220,1800_0600,297,61.8,35,
103,3,0.18755,4,5,1,1,0,2220_2225,1800_0600,270,62.4,35,
103,3,0.18755,4,5,1,1,0,2225_2230,1800_0600,270,62,35,
103,3,0.18755,4,5,1,1,0,2230_2235,1800_0600,294,63.5,35,
103,3,0.18755,4,5,1,1,0,2235_2240,1800_0600,231,63.5,35,
103,3,0.18755,4,5,1,1,0,2240_2245,1800_0600,234,63.9,35,
103,3,0.18755,4,5,1,1,0,2245_2250,1800_0600,231,63.3,35,
103,3,0.18755,4,5,1,1,0,2250_2255,1800_0600,237,64,35,
103,3,0.18755,4,5,1,1,0,2255_2300,1800_0600,231,63.4,35,
103,3,0.18755,4,5,1,1,0,2300_2305,1800_0600,192,62.1,35,
103,3,0.18755,4,5,1,1,0,2305_2310,1800_0600,213,63.3,35,
103,3,0.18755,4,5,1,1,0,2310_2315,1800_0600,207,63.5,35,
103,3,0.18755,4,5,1,1,0,2315_2320,1800_0600,228,63,35,
103,3,0.18755,4,5,1,1,0,2320_2325,1800_0600,192,63.5,35,
103,3,0.18755,4,5,1,1,0,2325_2330,1800_0600,144,63.2,35,
103,3,0.18755,4,5,1,1,0,2330_2335,1800_0600,147,62.4,35,
103,3,0.18755,4,5,1,1,0,2335_2340,1800_0600,177,61.7,35,
103,3,0.18755,4,5,1,1,0,2340_2345,1800_0600,180,60.7,35,
103,3,0.18755,4,5,1,1,0,2345_2350,1800_0600,189,61.3,35,
103,3,0.18755,4,5,1,1,0,2350_2355,1800_0600,159,60.7,35,
103,3,0.18755,4,5,1,1,0,2355_2400,1800_0600,159,61,35,
102,3,0.27125,3,4,1,1,0,0000_0005,1800_0600,147,70.1,35,
102,3,0.27125,3,4,1,1,0,0005_0010,1800_0600,120,68.9,35,
102,3,0.27125,3,4,1,1,0,0010_0015,1800_0600,159,68.5,35,
102,3,0.27125,3,4,1,1,0,0015_0020,1800_0600,162,67.6,35,
102,3,0.27125,3,4,1,1,0,0020_0025,1800_0600,144,64.9,35,
102,3,0.27125,3,4,1,1,0,0025_0030,1800_0600,105,66.7,35,
102,3,0.27125,3,4,1,1,0,0030_0035,1800_0600,102,65.8,35,
102,3,0.27125,3,4,1,1,0,0035_0040,1800_0600,99,67.2,35,
102,3,0.27125,3,4,1,1,0,0040_0045,1800_0600,99,67.1,35,
102,3,0.27125,3,4,1,1,0,0045_0050,1800_0600,87,63.3,35,
102,3,0.27125,3,4,1,1,0,0050_0055,1800_0600,81,64.9,35,
102,3,0.27125,3,4,1,1,0,0055_0100,1800_0600,81,65.3,35,
102,3,0.27125,3,4,1,1,0,0100_0105,1800_0600,78,64.3,35,
102,3,0.27125,3,4,1,1,0,0105_0110,1800_0600,69,61.6,35,
102,3,0.27125,3,4,1,1,0,0110_0115,1800_0600,72,64.9,35,
102,3,0.27125,3,4,1,1,0,0115_0120,1800_0600,84,61.6,35,
102,3,0.27125,3,4,1,1,0,0120_0125,1800_0600,66,63.1,35,
102,3,0.27125,3,4,1,1,0,0125_0130,1800_0600,48,58.9,35,
102,3,0.27125,3,4,1,1,0,0130_0135,1800_0600,51,60.8,35,
102,3,0.27125,3,4,1,1,0,0135_0140,1800_0600,48,62.4,35,
102,3,0.27125,3,4,1,1,0,0140_0145,1800_0600,57,64.3,35,
102,3,0.27125,3,4,1,1,0,0145_0150,1800_0600,42,62.6,35,
102,3,0.27125,3,4,1,1,0,0150_0155,1800_0600,27,66.2,35,
102,3,0.27125,3,4,1,1,0,0155_0200,1800_0600,48,65.3,35,
102,3,0.27125,3,4,1,1,0,0200_0205,1800_0600,42,61.4,35,
102,3,0.27125,3,4,1,1,0,0205_0210,1800_0600,54,60.4,35,
102,3,0.27125,3,4,1,1,0,0210_0215,1800_0600,63,63.2,35,
102,3,0.27125,3,4,1,1,0,0215_0220,1800_0600,39,63.7,35,
102,3,0.27125,3,4,1,1,0,0220_0225,1800_0600,33,60.7,35,
102,3,0.27125,3,4,1,1,0,0225_0230,1800_0600,36,62,35,
102,3,0.27125,3,4,1,1,0,0230_0235,1800_0600,45,63.3,35,
102,3,0.27125,3,4,1,1,0,0235_0240,1800_0600,36,59.3,35,
102,3,0.27125,3,4,1,1,0,0240_0245,1800_0600,33,59.3,35,
102,3,0.27125,3,4,1,1,0,0245_0250,1800_0600,33,62.2,35,
102,3,0.27125,3,4,1,1,0,0250_0255,1800_0600,33,55.7,35,
102,3,0.27125,3,4,1,1,0,0255_0300,1800_0600,42,57.1,35,
102,3,0.27125,3,4,1,1,0,0300_0305,1800_0600,21,58.4,35,
102,3,0.27125,3,4,1,1,0,0305_0310,1800_0600,15,61.2,35,
102,3,0.27125,3,4,1,1,0,0310_0315,1800_0600,18,58.9,35,
102,3,0.27125,3,4,1,1,0,0315_0320,1800_0600,24,68.2,35,
102,3,0.27125,3,4,1,1,0,0320_0325,1800_0600,27,57.5,35,
102,3,0.27125,3,4,1,1,0,0325_0330,1800_0600,30,54.7,35,
102,3,0.27125,3,4,1,1,0,0330_0335,1800_0600,21,59.4,35,
102,3,0.27125,3,4,1,1,0,0335_0340,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0340_0345,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0345_0350,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0350_0355,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0355_0400,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0400_0405,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0405_0410,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0410_0415,1800_0600,0,65.5,35,
102,3,0.27125,3,4,1,1,0,0415_0420,1800_0600,9,55.6,35,
102,3,0.27125,3,4,1,1,0,0420_0425,1800_0600,75,59,35,
102,3,0.27125,3,4,1,1,0,0425_0430,1800_0600,63,58.7,35,
102,3,0.27125,3,4,1,1,0,0430_0435,1800_0600,66,56,35,
102,3,0.27125,3,4,1,1,0,0435_0440,1800_0600,75,57.4,35,
102,3,0.27125,3,4,1,1,0,0440_0445,1800_0600,75,55.7,35,
102,3,0.27125,3,4,1,1,0,0445_0450,1800_0600,81,55.7,35,
102,3,0.27125,3,4,1,1,0,0450_0455,1800_0600,84,57.1,35,
102,3,0.27125,3,4,1,1,0,0455_0500,1800_0600,96,57,35,
102,3,0.27125,3,4,1,1,0,0500_0505,1800_0600,102,54.1,35,
102,3,0.27125,3,4,1,1,0,0505_0510,1800_0600,90,55.2,35,
102,3,0.27125,3,4,1,1,0,0510_0515,1800_0600,105,54.7,35,
102,3,0.27125,3,4,1,1,0,0515_0520,1800_0600,120,53.7,35,
102,3,0.27125,3,4,1,1,0,0520_0525,1800_0600,162,54.9,35,
102,3,0.27125,3,4,1,1,0,0525_0530,1800_0600,159,53.2,35,
102,3,0.27125,3,4,1,1,0,0530_0535,1800_0600,207,54,35,
102,3,0.27125,3,4,1,1,0,0535_0540,1800_0600,192,55.4,35,
102,3,0.27125,3,4,1,1,0,0540_0545,1800_0600,252,54.4,35,
102,3,0.27125,3,4,1,1,0,0545_0550,1800_0600,234,54.8,35,
102,3,0.27125,3,4,1,1,0,0550_0555,1800_0600,243,55.6,35,
102,3,0.27125,3,4,1,1,0,0555_0600,1800_0600,234,56,35,
102,3,0.27125,3,4,1,1,0,0600_0605,0600_0900,291,54.5,35,
102,3,0.27125,3,4,1,1,0,0605_0610,0600_0900,246,54.3,35,
102,3,0.27125,3,4,1,1,0,0610_0615,0600_0900,288,54.9,35,
102,3,0.27125,3,4,1,1,0,0615_0620,0600_0900,294,55.9,35,
102,3,0.27125,3,4,1,1,0,0620_0625,0600_0900,315,54.4,35,
102,3,0.27125,3,4,1,1,0,0625_0630,0600_0900,300,55.7,35,
102,3,0.27125,3,4,1,1,0,0630_0635,0600_0900,366,56.2,35,
102,3,0.27125,3,4,1,1,0,0635_0640,0600_0900,420,56.5,35,
102,3,0.27125,3,4,1,1,0,0640_0645,0600_0900,390,54.9,35,
102,3,0.27125,3,4,1,1,0,0645_0650,0600_0900,429,55.3,35,
102,3,0.27125,3,4,1,1,0,0650_0655,0600_0900,462,56.4,35,
